province_id,province_name_en,province_headquarter,province_website,district_id,district_name_en,district_headquarter,district_website,local_level_id,local_level_name_en,local_level_category_id,local_level_category_label,local_level_area_sq_km,local_level_website,num_wards
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,50,Arghakhanchi,Sandhikharka,https://dccargakhanchi.gov.np/,511,Sandhikharka Municipality,3,Municipality,129.42,http://www.sandhikharkamun.gov.np/,12
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,50,Arghakhanchi,Sandhikharka,https://dccargakhanchi.gov.np/,512,Sitganga Municipality,3,Municipality,610.43,http://www.shitagangamun.gov.np/,14
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,50,Arghakhanchi,Sandhikharka,https://dccargakhanchi.gov.np/,514,Chhatradev Rural Municipality,4,Rural Municipality,87.62,http://www.chhatradevmun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,50,Arghakhanchi,Sandhikharka,https://dccargakhanchi.gov.np/,516,Malarani Rural Municipality,4,Rural Municipality,101.06,http://www.malaranimun.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,50,Arghakhanchi,Sandhikharka,https://dccargakhanchi.gov.np/,515,Panini Rural Municipality,4,Rural Municipality,151.42,http://www.paninimun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,51,Gulmi,Tamghas,https://dccgulmi.gov.np/,518,Musikot Municipality,3,Municipality,114.74,http://www.musikotmungulmi.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,51,Gulmi,Tamghas,https://dccgulmi.gov.np/,517,Resunga Municipality,3,Municipality,83.74,http://www.resungamun.gov.np/,14
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,51,Gulmi,Tamghas,https://dccgulmi.gov.np/,522,Chandrakot Rural Municipality,4,Rural Municipality,105.73,http://www.chandrakotmun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,51,Gulmi,Tamghas,https://dccgulmi.gov.np/,520,Chhatrakot Rural Municipality,4,Rural Municipality,87.01,http://www.chhatrakotmun.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,51,Gulmi,Tamghas,https://dccgulmi.gov.np/,524,Dhurkot Rural Municipality,4,Rural Municipality,86.32,http://www.dhurkotmun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,51,Gulmi,Tamghas,https://dccgulmi.gov.np/,521,Gulmidarbar Rural Municipality,4,Rural Municipality,79.99,http://www.gulmidarbarmun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,51,Gulmi,Tamghas,https://dccgulmi.gov.np/,526,Isma Rural Municipality,4,Rural Municipality,81.88,http://www.ishmamun.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,51,Gulmi,Tamghas,https://dccgulmi.gov.np/,525,Kaligandaki Rural Municipality,4,Rural Municipality,101.04,http://www.kaligandakimungulmi.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,51,Gulmi,Tamghas,https://dccgulmi.gov.np/,528,Madane Rural Municipality,4,Rural Municipality,94.52,http://www.madanemun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,51,Gulmi,Tamghas,https://dccgulmi.gov.np/,527,Malika Rural Municipality,4,Rural Municipality,92.49,http://www.malikamungulmi.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,51,Gulmi,Tamghas,https://dccgulmi.gov.np/,519,Rurukshetra Rural Municipality,4,Rural Municipality,67.38,http://www.rurumun.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,51,Gulmi,Tamghas,https://dccgulmi.gov.np/,523,Satyawati Rural Municipality,4,Rural Municipality,115.92,http://www.satyawatimun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,52,Palpa,Tansen,https://dccpalpa.gov.np/,530,Rampur Municipality,3,Municipality,123.34,http://www.rampurmun.gov.np/,10
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,52,Palpa,Tansen,https://dccpalpa.gov.np/,529,Tansen Municipality,3,Municipality,109.8,http://www.tansenmun.gov.np/,14
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,52,Palpa,Tansen,https://dccpalpa.gov.np/,533,Bagnaskali Rural Municipality,4,Rural Municipality,84.17,http://www.baganaskalimun.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,52,Palpa,Tansen,https://dccpalpa.gov.np/,537,Mathagadhi Rural Municipality,4,Rural Municipality,215.49,http://www.mathagadhimun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,52,Palpa,Tansen,https://dccpalpa.gov.np/,536,Nisdi Rural Municipality,4,Rural Municipality,194.5,http://www.nisdimun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,52,Palpa,Tansen,https://dccpalpa.gov.np/,535,Purbakhola Rural Municipality,4,Rural Municipality,138.05,http://www.purbakholamun.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,52,Palpa,Tansen,https://dccpalpa.gov.np/,531,Rainadevi Chhahara Rural Municipality,4,Rural Municipality,175.78,http://www.rainadevichhaharamun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,52,Palpa,Tansen,https://dccpalpa.gov.np/,534,Rambha Rural Municipality,4,Rural Municipality,94.12,http://www.rambhamun.gov.np/,5
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,52,Palpa,Tansen,https://dccpalpa.gov.np/,532,Ripdikot Rural Municipality,4,Rural Municipality,124.55,http://www.ribdikotmun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,52,Palpa,Tansen,https://dccpalpa.gov.np/,538,Tinahu Rural Municipality,4,Rural Municipality,202,http://www.tinaumun.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,53,Dang,Ghorahi,https://dccdang.gov.np/,539,Ghorahi Sub-Metropolitan City,2,Sub-Metropolitan City,522.21,http://www.ghorahimun.gov.np/,19
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,53,Dang,Ghorahi,https://dccdang.gov.np/,540,Tulsipur Sub-Metropolitan City,2,Sub-Metropolitan City,384.63,http://www.tulsipurmun.gov.np/,19
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,53,Dang,Ghorahi,https://dccdang.gov.np/,541,Lamahi Municipality,3,Municipality,326.66,http://www.lamahimun.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,53,Dang,Ghorahi,https://dccdang.gov.np/,548,Babai Rural Municipality,4,Rural Municipality,257.48,http://www.babaimun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,53,Dang,Ghorahi,https://dccdang.gov.np/,546,Banglachuli Rural Municipality,4,Rural Municipality,245.14,http://www.bangalachulimun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,53,Dang,Ghorahi,https://dccdang.gov.np/,547,Dangisharan Rural Municipality,4,Rural Municipality,110.7,http://www.dangisharanmun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,53,Dang,Ghorahi,https://dccdang.gov.np/,542,Gadhawa Rural Municipality,4,Rural Municipality,358.57,http://www.gadhawamun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,53,Dang,Ghorahi,https://dccdang.gov.np/,543,Rajpur Rural Municipality,4,Rural Municipality,577.33,http://www.rajpurmundang.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,53,Dang,Ghorahi,https://dccdang.gov.np/,545,Rapti Rural Municipality,4,Rural Municipality,161.07,http://www.raptimundang.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,53,Dang,Ghorahi,https://dccdang.gov.np/,544,Shantinagar Rural Municipality,4,Rural Municipality,116.02,http://www.shantinagarmun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,54,Pyuthan,Pyuthan,https://dccpyuthan.gov.np/,550,Pyuthan Municipality,3,Municipality,128.96,http://www.pyuthanmun.gov.np/,10
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,54,Pyuthan,Pyuthan,https://dccpyuthan.gov.np/,549,Sworgadwari Municipality,3,Municipality,224.7,http://www.swargadwarimun.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,54,Pyuthan,Pyuthan,https://dccpyuthan.gov.np/,553,Ayirawati Rural Municipality,4,Rural Municipality,156.75,http://www.airawatimun.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,54,Pyuthan,Pyuthan,https://dccpyuthan.gov.np/,557,Gaumukhi Rural Municipality,4,Rural Municipality,139.04,http://www.gaumukhimun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,54,Pyuthan,Pyuthan,https://dccpyuthan.gov.np/,555,Jhimruk Rural Municipality,4,Rural Municipality,106.93,http://www.jhimrukmun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,54,Pyuthan,Pyuthan,https://dccpyuthan.gov.np/,554,Mallarani Rural Municipality,4,Rural Municipality,80.09,http://www.mallaranimun.gov.np/,5
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,54,Pyuthan,Pyuthan,https://dccpyuthan.gov.np/,551,Mandavi Rural Municipality,4,Rural Municipality,113.08,http://www.mandavimun.gov.np/,5
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,54,Pyuthan,Pyuthan,https://dccpyuthan.gov.np/,556,Naubahini Rural Municipality,4,Rural Municipality,213.41,http://www.naubahinimun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,54,Pyuthan,Pyuthan,https://dccpyuthan.gov.np/,552,Sarumarani Rural Municipality,4,Rural Municipality,157.97,http://www.sarumaranimun.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,55,Rolpa,Liwang,https://dccrolpa.gov.np/,558,Rolpa Municipality,3,Municipality,270.42,http://www.rolpamun.gov.np/,10
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,55,Rolpa,Liwang,https://dccrolpa.gov.np/,566,GangaDev Rural Municipality,4,Rural Municipality,124.38,http://www.sukidahamun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,55,Rolpa,Liwang,https://dccrolpa.gov.np/,562,Lungri Rural Municipality,4,Rural Municipality,135.23,http://www.lungrimun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,55,Rolpa,Liwang,https://dccrolpa.gov.np/,565,Madi Rural Municipality,4,Rural Municipality,129.05,http://www.madimunrolpa.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,55,Rolpa,Liwang,https://dccrolpa.gov.np/,567,Pariwartan Rural Municipality,4,Rural Municipality,163.01,http://www.duikholimun.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,55,Rolpa,Liwang,https://dccrolpa.gov.np/,559,Runtigadi Rural Municipality,4,Rural Municipality,232.69,http://www.runtigadhimun.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,55,Rolpa,Liwang,https://dccrolpa.gov.np/,563,Sunchhahari Rural Municipality,4,Rural Municipality,277.62,http://www.sunchhaharimun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,55,Rolpa,Liwang,https://dccrolpa.gov.np/,561,Sunil Smiriti Rural Municipality,4,Rural Municipality,156.55,http://www.sunilsmritimun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,55,Rolpa,Liwang,https://dccrolpa.gov.np/,564,Thawang Rural Municipality,4,Rural Municipality,191.07,http://www.thabangmun.gov.np/,5
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,55,Rolpa,Liwang,https://dccrolpa.gov.np/,560,Triveni Rural Municipality,4,Rural Municipality,205.39,http://www.trivenimunrolpa.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,56,Eastern Rukum,Rukumkot,https://dccrukum.gov.np/,569,Bhume Rural Municipality,4,Rural Municipality,273.67,http://www.bhumemun.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,56,Eastern Rukum,Rukumkot,https://dccrukum.gov.np/,568,Putha Uttarganga Rural Municipality,4,Rural Municipality,560.34,http://www.puthauttargangamun.gov.np/,14
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,56,Eastern Rukum,Rukumkot,https://dccrukum.gov.np/,570,Sisne Rural Municipality,4,Rural Municipality,327.12,http://www.sisnemun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,57,Banke,Nepalganj,https://dccbanke.gov.np/,571,Nepalgunj Sub-Metropolitan City,2,Sub-Metropolitan City,85.94,http://www.nepalgunjmun.gov.np/,23
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,57,Banke,Nepalganj,https://dccbanke.gov.np/,572,Kohalpur Municipality,3,Municipality,184.26,http://www.kohalpurmun.gov.np/,15
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,57,Banke,Nepalganj,https://dccbanke.gov.np/,578,Baijanath Rural Municipality,4,Rural Municipality,141.67,http://www.baijanathmun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,57,Banke,Nepalganj,https://dccbanke.gov.np/,575,Duduwa Rural Municipality,4,Rural Municipality,91.1,http://www.duduwamun.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,57,Banke,Nepalganj,https://dccbanke.gov.np/,576,Janaki Rural Municipality,4,Rural Municipality,63.32,http://www.janakimunbanke.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,57,Banke,Nepalganj,https://dccbanke.gov.np/,577,Khajura Rural Municipality,4,Rural Municipality,101.91,http://www.khajuramun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,57,Banke,Nepalganj,https://dccbanke.gov.np/,574,Narainapur Rural Municipality,4,Rural Municipality,172.34,http://www.narainapurmun.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,57,Banke,Nepalganj,https://dccbanke.gov.np/,573,Rapti-Sonari Rural Municipality,4,Rural Municipality,1041.73,http://www.raptisonarimun.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,58,Bardiya,Gulariya,https://dccbardiya.gov.np/,584,Barbardiya Municipality,3,Municipality,226.09,http://www.barbardiyamun.gov.np/,11
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,58,Bardiya,Gulariya,https://dccbardiya.gov.np/,583,Basgadhi Municipality,3,Municipality,206.08,http://www.bansgadhimun.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,58,Bardiya,Gulariya,https://dccbardiya.gov.np/,579,Gulariya Municipality,3,Municipality,118.21,http://www.gulariyamun.gov.np/,12
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,58,Bardiya,Gulariya,https://dccbardiya.gov.np/,581,Madhuwan Municipality,3,Municipality,129.73,http://www.madhuwanmun.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,58,Bardiya,Gulariya,https://dccbardiya.gov.np/,580,Rajapur Municipality,3,Municipality,127.08,http://www.rajapurmun.gov.np/,10
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,58,Bardiya,Gulariya,https://dccbardiya.gov.np/,582,Thakurbaba Municipality,3,Municipality,104.57,http://www.thakurbabamun.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,58,Bardiya,Gulariya,https://dccbardiya.gov.np/,585,Badhaiyatal Rural Municipality,4,Rural Municipality,115.19,http://www.badhaiyatalmun.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,58,Bardiya,Gulariya,https://dccbardiya.gov.np/,586,Geruwa Rural Municipality,4,Rural Municipality,78.41,http://www.geruwamun.gov.np/,6
6,Karnali,Birendranagar,https://karnali.gov.np/,59,Western Rukum,Musikot,https://dccrukum.gov.np/,587,Aathabiskot Municipality,3,Municipality,560.34,http://www.aathbiskotmun.gov.np/,14
6,Karnali,Birendranagar,https://karnali.gov.np/,59,Western Rukum,Musikot,https://dccrukum.gov.np/,589,Chaurjahari Municipality,3,Municipality,107.38,http://www.chaurjaharimun.gov.np/,14
6,Karnali,Birendranagar,https://karnali.gov.np/,59,Western Rukum,Musikot,https://dccrukum.gov.np/,588,Musikot Municipality,3,Municipality,136.06,http://www.musikotmunrukum.gov.np/,14
6,Karnali,Birendranagar,https://karnali.gov.np/,59,Western Rukum,Musikot,https://dccrukum.gov.np/,592,Banphikot Rural Municipality,4,Rural Municipality,190.42,http://www.banphikotmun.gov.np/,10
6,Karnali,Birendranagar,https://karnali.gov.np/,59,Western Rukum,Musikot,https://dccrukum.gov.np/,590,SaniBheri Rural Municipality,4,Rural Municipality,133.8,http://www.sanibherimun.gov.np/,11
6,Karnali,Birendranagar,https://karnali.gov.np/,59,Western Rukum,Musikot,https://dccrukum.gov.np/,591,Triveni Rural Municipality,4,Rural Municipality,85.49,http://www.trivenimunrukum.gov.np/,10
6,Karnali,Birendranagar,https://karnali.gov.np/,60,Salyan,Salyan,https://dccsalyan.gov.np/,600,Bagchaur Municipality,3,Municipality,163.14,http://www.bagchaurmun.gov.np/,12
6,Karnali,Birendranagar,https://karnali.gov.np/,60,Salyan,Salyan,https://dccsalyan.gov.np/,602,Bangad Kupinde Municipality,3,Municipality,338.21,http://www.bangadkupindemun.gov.np/,12
6,Karnali,Birendranagar,https://karnali.gov.np/,60,Salyan,Salyan,https://dccsalyan.gov.np/,601,Shaarda Municipality,3,Municipality,198.34,http://www.shaaradamun.gov.np/,15
6,Karnali,Birendranagar,https://karnali.gov.np/,60,Salyan,Salyan,https://dccsalyan.gov.np/,595,Chhatreshwari Rural Municipality,4,Rural Municipality,150.69,http://www.chhatreshworimun.gov.np/,7
6,Karnali,Birendranagar,https://karnali.gov.np/,60,Salyan,Salyan,https://dccsalyan.gov.np/,596,Darma Rural Municipality,4,Rural Municipality,81.46,http://www.darmamun.gov.np/,6
6,Karnali,Birendranagar,https://karnali.gov.np/,60,Salyan,Salyan,https://dccsalyan.gov.np/,594,Kalimati Rural Municipality,4,Rural Municipality,500.72,http://www.kalimatimun.gov.np/,7
6,Karnali,Birendranagar,https://karnali.gov.np/,60,Salyan,Salyan,https://dccsalyan.gov.np/,597,Kapurkot Rural Municipality,4,Rural Municipality,119.21,http://www.kapurkotmun.gov.np/,6
6,Karnali,Birendranagar,https://karnali.gov.np/,60,Salyan,Salyan,https://dccsalyan.gov.np/,593,Kumakh Rural Municipality,4,Rural Municipality,177.28,http://www.kumakhmalikamun.gov.np/,7
6,Karnali,Birendranagar,https://karnali.gov.np/,60,Salyan,Salyan,https://dccsalyan.gov.np/,599,Siddha Kumakh Rural Municipality,4,Rural Municipality,89.36,http://www.siddhakumakhmun.gov.np/,5
6,Karnali,Birendranagar,https://karnali.gov.np/,60,Salyan,Salyan,https://dccsalyan.gov.np/,598,Triveni Rural Municipality,4,Rural Municipality,119.11,http://www.trivenimunsalyan.gov.np/,6
6,Karnali,Birendranagar,https://karnali.gov.np/,61,Dolpa,Dunai,https://dccdolpa.gov.np/,609,Thuli Bheri Municipality,3,Municipality,421.34,http://www.thulibherimun.gov.np/,11
6,Karnali,Birendranagar,https://karnali.gov.np/,61,Dolpa,Dunai,https://dccdolpa.gov.np/,610,Tripurasundari Municipality,3,Municipality,393.54,http://www.tripurasundarimundolpa.gov.np/,11
6,Karnali,Birendranagar,https://karnali.gov.np/,61,Dolpa,Dunai,https://dccdolpa.gov.np/,608,Chharka Tongsong Rural Municipality,4,Rural Municipality,345.57,http://www.chharkatangsongmun.gov.np/,6
6,Karnali,Birendranagar,https://karnali.gov.np/,61,Dolpa,Dunai,https://dccdolpa.gov.np/,607,Dolpo Buddha Rural Municipality,4,Rural Municipality,377.38,http://www.dolpobuddhamun.gov.np/,6
6,Karnali,Birendranagar,https://karnali.gov.np/,61,Dolpa,Dunai,https://dccdolpa.gov.np/,606,Jagadulla Rural Municipality,4,Rural Municipality,83.31,http://www.jagdullamun.gov.np/,6
6,Karnali,Birendranagar,https://karnali.gov.np/,61,Dolpa,Dunai,https://dccdolpa.gov.np/,604,Kaike Rural Municipality,4,Rural Municipality,466.6,http://www.kaikemun.gov.np/,7
6,Karnali,Birendranagar,https://karnali.gov.np/,61,Dolpa,Dunai,https://dccdolpa.gov.np/,603,Mudkechula Rural Municipality,4,Rural Municipality,250.08,http://www.mudkechulamun.gov.np/,9
6,Karnali,Birendranagar,https://karnali.gov.np/,61,Dolpa,Dunai,https://dccdolpa.gov.np/,605,She Phoksundo Rural Municipality,4,Rural Municipality,123.07,http://www.shephoksundomun.gov.np/,9
6,Karnali,Birendranagar,https://karnali.gov.np/,62,Humla,Simikot,https://dcchumla.gov.np/,613,Adanchuli Rural Municipality,4,Rural Municipality,150.61,http://www.adanchulimun.gov.np/,6
6,Karnali,Birendranagar,https://karnali.gov.np/,62,Humla,Simikot,https://dcchumla.gov.np/,616,Chankheli Rural Municipality,4,Rural Municipality,1310.41,http://www.chankhelimun.gov.np/,6
6,Karnali,Birendranagar,https://karnali.gov.np/,62,Humla,Simikot,https://dcchumla.gov.np/,614,Kharpunath Rural Municipality,4,Rural Municipality,880,http://www.kharpunathmun.gov.np/,5
6,Karnali,Birendranagar,https://karnali.gov.np/,62,Humla,Simikot,https://dcchumla.gov.np/,617,Namkha Rural Municipality,4,Rural Municipality,2419.64,http://www.namkhamun.gov.np/,6
6,Karnali,Birendranagar,https://karnali.gov.np/,62,Humla,Simikot,https://dcchumla.gov.np/,612,Sarkegad Rural Municipality,4,Rural Municipality,306.7,http://www.sarkegadmun.gov.np/,8
6,Karnali,Birendranagar,https://karnali.gov.np/,62,Humla,Simikot,https://dcchumla.gov.np/,611,Simkot Rural Municipality,4,Rural Municipality,785.89,http://www.simkotmun.gov.np/,8
6,Karnali,Birendranagar,https://karnali.gov.np/,62,Humla,Simikot,https://dcchumla.gov.np/,615,Tanjakot Rural Municipality,4,Rural Municipality,159.1,http://www.tajakotmun.gov.np/,5
6,Karnali,Birendranagar,https://karnali.gov.np/,63,Jumla,Chandannath,https://dccjumla.gov.np/,625,Chandannath Municipality,3,Municipality,102.03,http://www.chandannathmun.gov.np/,10
6,Karnali,Birendranagar,https://karnali.gov.np/,63,Jumla,Chandannath,https://dccjumla.gov.np/,624,Guthichaur Rural Municipality,4,Rural Municipality,427,http://www.guthichaurmun.gov.np/,5
6,Karnali,Birendranagar,https://karnali.gov.np/,63,Jumla,Chandannath,https://dccjumla.gov.np/,623,Hima Rural Municipality,4,Rural Municipality,132.32,http://www.himamun.gov.np/,7
6,Karnali,Birendranagar,https://karnali.gov.np/,63,Jumla,Chandannath,https://dccjumla.gov.np/,621,Kanaka Sundari Rural Municipality,4,Rural Municipality,225.39,http://www.kankasundarimun.gov.np/,8
6,Karnali,Birendranagar,https://karnali.gov.np/,63,Jumla,Chandannath,https://dccjumla.gov.np/,619,Patarasi Rural Municipality,4,Rural Municipality,814.07,http://www.patarasimun.gov.np/,7
6,Karnali,Birendranagar,https://karnali.gov.np/,63,Jumla,Chandannath,https://dccjumla.gov.np/,622,Sinja Rural Municipality,4,Rural Municipality,153.29,http://www.sinjamun.gov.np/,6
6,Karnali,Birendranagar,https://karnali.gov.np/,63,Jumla,Chandannath,https://dccjumla.gov.np/,618,Tatopani Rural Municipality,4,Rural Municipality,525.56,http://www.tatopanimun.gov.np/,8
6,Karnali,Birendranagar,https://karnali.gov.np/,63,Jumla,Chandannath,https://dccjumla.gov.np/,620,Tila Rural Municipality,4,Rural Municipality,175.49,http://www.tilamun.gov.np/,9
6,Karnali,Birendranagar,https://karnali.gov.np/,64,Kalikot,Manma,https://dcckalikot.gov.np/,626,Khandachakra Municipality,3,Municipality,133.29,http://www.khandachakramun.gov.np/,11
6,Karnali,Birendranagar,https://karnali.gov.np/,64,Kalikot,Manma,https://dcckalikot.gov.np/,627,Raskot Municipality,3,Municipality,59.73,http://www.raskotmun.gov.np/,9
6,Karnali,Birendranagar,https://karnali.gov.np/,64,Kalikot,Manma,https://dcckalikot.gov.np/,628,Tilagufa Municipality,3,Municipality,262.56,http://www.tilagufamun.gov.np/,11
6,Karnali,Birendranagar,https://karnali.gov.np/,64,Kalikot,Manma,https://dcckalikot.gov.np/,634,Mahawai Rural Municipality,4,Rural Municipality,322.07,http://www.mahawaimun.gov.np/,7
6,Karnali,Birendranagar,https://karnali.gov.np/,64,Kalikot,Manma,https://dcckalikot.gov.np/,629,Narharinath Rural Municipality,4,Rural Municipality,143.86,http://www.narharinathmun.gov.np/,9
6,Karnali,Birendranagar,https://karnali.gov.np/,64,Kalikot,Manma,https://dcckalikot.gov.np/,633,Pachaljharana Rural Municipality,4,Rural Municipality,166.92,http://www.pachaljharanamun.gov.np/,9
6,Karnali,Birendranagar,https://karnali.gov.np/,64,Kalikot,Manma,https://dcckalikot.gov.np/,630,Palata Rural Municipality,4,Rural Municipality,318.84,http://www.palatamun.gov.np/,9
6,Karnali,Birendranagar,https://karnali.gov.np/,64,Kalikot,Manma,https://dcckalikot.gov.np/,632,Sanni Triveni Rural Municipality,4,Rural Municipality,136.71,http://www.sannitrivenimun.gov.np/,9
6,Karnali,Birendranagar,https://karnali.gov.np/,64,Kalikot,Manma,https://dcckalikot.gov.np/,631,Shubha Kalika Rural Municipality,4,Rural Municipality,97.32,http://www.kalikamunkalikot.gov.np/,8
6,Karnali,Birendranagar,https://karnali.gov.np/,65,Mugu,Gamgadhi,https://dccmugu.gov.np/,638,Chhayanath Rara Municipality,3,Municipality,480.67,http://www.chhayanathraramun.gov.np/,14
6,Karnali,Birendranagar,https://karnali.gov.np/,65,Mugu,Gamgadhi,https://dccmugu.gov.np/,635,Khatyad Rural Municipality,4,Rural Municipality,281.12,http://www.khatyadmun.gov.np/,11
6,Karnali,Birendranagar,https://karnali.gov.np/,65,Mugu,Gamgadhi,https://dccmugu.gov.np/,637,Mugum Karmarong Rural Municipality,4,Rural Municipality,2106.91,http://www.mugumkarmarongmun.gov.np/,9
6,Karnali,Birendranagar,https://karnali.gov.np/,65,Mugu,Gamgadhi,https://dccmugu.gov.np/,636,Soru Rural Municipality,4,Rural Municipality,365.8,http://www.sorumun.gov.np/,11
6,Karnali,Birendranagar,https://karnali.gov.np/,66,Surkhet,Birendranagar,https://dccsurkhet.gov.np/,645,Bheriganga Municipality,3,Municipality,256.2,http://www.bherigangamun.gov.np/,13
6,Karnali,Birendranagar,https://karnali.gov.np/,66,Surkhet,Birendranagar,https://dccsurkhet.gov.np/,644,Birendranagar Municipality,3,Municipality,245.06,http://www.birendranagarmun.gov.np/,16
6,Karnali,Birendranagar,https://karnali.gov.np/,66,Surkhet,Birendranagar,https://dccsurkhet.gov.np/,643,Gurbhakot Municipality,3,Municipality,228.62,http://www.gurbhakotmun.gov.np/,14
